"","Anonym_Enfant","Arnaud_Adelson","Arnaud_Anne","Arnaud_Bal","Arnaud_Batilde","Arnaud_Clary","Arnaud_Epoux","Arnaud_Fanny","Arnaud_Julie","Arnaud_Lucie","Arnaud_Matinees","Arnaud_Nancy","Arnaud_Sargines","Arnaud_Selicourt","Arnaud_Sidney","Arnaud_Zenothemis","Beaumont_Belle","Beaumont_Clarice","Beaumont_Prince","Cazotte_Diable","Cazotte_Honneur","Cazotte_Ollivier","Charriere_Caliste","Charriere_Femmes","Charriere_Lausanne","Charriere_Neuchateloises","Charriere_Noble","Charriere_Observations","Charriere_Ruines","Charriere_Sainte","Crebillon_Atheniennes","Crebillon_Conte","Crebillon_Nuit","Diderot_Ceci","Diderot_Jacques","Diderot_Neveu","Diderot_Oiseau","Diderot_Pensees","Diderot_Religieuse","Diderot_Supplement","Ducray_Cinquante","Ducray_Coelina","Ducray_Soirees","Ducray_Victor","Duvernet_Devotions","Duvernet_Guillaume","Duvernet_Retraite","Florian_Estelle","Florian_Galatee","Florian_Numa","Genlis_Adele","Genlis_Chevaliers","Genlis_Emigres","Genlis_Meres","Loaisel_Ainsi","Loaisel_Comtesse","Loaisel_Dolbreuse","Marmontel_Belisaire","Marmontel_Contes","Marmontel_Dejeunes","Marmontel_Incas","Mercier_An","Mercier_Jezennemours","Mercier_Songes","Nerciat_Aphrodites","Nerciat_Doctorat","Nerciat_Felicia","Nerciat_Monrose","PigaultLebrun_Adele","PigaultLebrun_Enfant","PigaultLebrun_Kinglin","PigaultLebrun_Metusko","Retif_AntiJustine","Retif_Paysan","Retif_Paysanne","Retif_Sara","Retif_Vie","Riccoboni_Ernestine","Riccoboni_Histoire","Riccoboni_LettreJuliette","Riccoboni_LettresAdelaide","Riccoboni_LettresFanni","Riccoboni_MissJenny","Riccoboni_MylordRivers","Rousseau_Emile","Rousseau_Julie","Rousseau_Reine","Rousseau_Reveries","Sade_120","Sade_Aline","Sade_Crimes","Sade_Infortunes","Sade_Justine","Sade_Philosophie","Voltaire_Amabed","Voltaire_Bramin","Voltaire_Candide","Voltaire_Consoles","Voltaire_Eloge","Voltaire_Homme","Voltaire_Ingenu","Voltaire_Jenni","Voltaire_Micromegas","Voltaire_Oreilles","Voltaire_Princesse","Voltaire_Scarmentado","Voltaire_Songe","Voltaire_Taureau"
"Riccoboni_LettresFanni",1.1112761256719,0.975216809578428,0.985347603563431,0.905493359002586,0.916574182052425,0.941108163385403,0.872903146858559,1.00532231165091,1.00943310710771,0.910883083162478,0.944638499096105,0.992809166873868,1.02686898625896,0.878563801324312,0.99567938032111,1.03106962637256,1.0132866399629,1.03312927837761,1.08549549383066,1.00447465597194,1.00802143868139,1.10670763890258,0.957413298328875,0.969107874570335,0.94155263091306,0.93596227653071,1.01974002711367,1.0721486352635,1.01228050383871,1.00264153291719,0.815072924094418,0.946269093297404,0.841417325953323,0.998727324895821,1.03527199214685,0.994868004451546,1.04541490349795,1.01528054611025,0.99481715595923,1.05118100141174,0.989391572708594,1.03828179189176,1.07520084608717,1.0341040613355,1.05735100850222,1.03116549900834,1.07177382797748,1.03212893307283,1.02950332061833,1.04238849272984,0.92089958450306,1.1057819406451,0.982387518526558,0.951559798002314,0.925260280747143,1.02496568168403,1.04839645943308,1.04115046760324,0.894113388545231,1.02236634896851,1.09214165505234,1.14687496897526,1.03187912501315,1.09653819346787,1.00026878794719,1.00741324392651,1.0593458338537,1.05189109260481,1.04248268723769,1.1044004706929,1.13610485114049,1.10348543313817,1.06407130555757,0.903959818989191,0.938068694700598,0.979806128546265,1.12586591828459,0.857493019450412,0.840071263838164,0.647924931017562,0.65664304948788,0,0.853326895887525,0.73311684252323,1.00205337827784,0.85625620055374,1.0570449939872,1.00611018798343,1.14014632961753,1.03556665978577,1.02766629000957,1.10399714185532,1.10687552872473,0.979542935823219,1.0734009229289,1.00295312375814,1.16480826149822,1.05908754572859,1.08011268127628,1.12534299062626,1.14194932225003,1.10049894146261,1.08740369038123,1.03425100078796,1.16100153702293,1.10472668035828,1.07307904093524,1.08405767011394
"Riccoboni_MissJenny",0.99059548904533,0.952599886691176,0.944359960828803,1.00721364689001,0.901732640965189,0.922489570263618,0.91875937513528,1.00722299060655,0.97472735461494,0.903819571193119,0.854621713169513,0.90927869592208,0.976208458482675,0.904538564628882,0.977681523239435,0.964495645674217,1.03531656755475,0.927128762077958,1.04115141455354,0.962122676083011,0.981933396685456,1.0408241513696,0.94684540337545,1.08305717463091,1.11787214838911,1.10712426528946,0.978713232203024,1.04374203683142,0.976941093864591,1.02975595482898,0.938649397300924,0.934186506197763,0.980932452133789,1.04615236752063,1.22086943082293,1.24372899611573,1.06496534456859,1.12294888232728,0.991534075306353,1.14698090370358,0.94209310555094,1.02006668673887,1.03233194244192,0.982109315104022,1.17753838410374,1.15998382444805,1.07988911189056,0.985285330308492,0.977152695676459,1.05614801351297,0.943744624269031,0.791341457545853,0.995863307878155,0.950914136769204,1.00092985643888,0.955837901534488,0.924778711025269,1.05426491663701,0.976465933213789,0.9758307636954,1.04615998891349,1.11685553193118,0.941838399094905,1.04182747374942,1.16114935276236,1.02168076265346,0.941545051724592,1.03076868578318,0.970601014721864,0.995644648374442,1.07760877030731,0.933365385717717,1.12430932265974,1.09825387899953,1.11228636674581,0.885047203552725,1.06577900374993,0.546975828371077,0.527851635105775,0.643448518485972,0.570277931369357,0.853326895887525,0,0.598054629321664,1.12293781343381,0.989096459126524,1.03848434662503,1.00394456148994,1.13663997262564,1.02923998756929,0.970501942620741,0.990737267139439,1.05605308027047,1.16228490209522,1.18865008054501,1.09770701194134,1.19089003544608,1.09929696081886,1.11557469499516,1.18223951248565,1.09754064492972,1.17576560999845,1.16055392832447,1.14573916898729,1.12150091545876,1.08433785210908,1.11413899571195,1.11502378606786
"Riccoboni_MylordRivers",1.09850824883675,0.997536327158172,1.02113534934734,0.99424826777812,0.963295091470665,0.982623753781169,0.963327706487241,1.03031248530244,0.988123365119432,0.981837151917557,0.863536489987365,0.955499192950563,1.00199506331795,0.936298877676018,1.01220596856642,0.999054950977331,1.08997860232476,0.960795811610285,1.07616449014771,0.946474064435484,0.952043271719295,1.02958076459561,1.03600599743504,1.00815948554431,1.00909195105438,1.07739601944463,1.04237203230225,0.992094951354189,0.981908490227677,1.02485732728156,0.832675525147568,0.938330972639587,0.929590494179926,1.05087328478583,1.15287655069145,1.12065891260861,1.06481245502509,1.00811887110281,1.06869625836955,1.02014440216015,0.981926259040727,1.04796982423682,1.06093427624666,1.0440712531,1.11347817676224,1.07641426222079,1.10682506393314,1.03411910913457,1.05507600675603,1.07029641648558,0.891926306783987,1.01825693001023,1.04252496494223,0.946696837830163,0.890198098433267,0.988571091814502,0.912074833657079,0.989983224431335,0.8923245782727,1.05049333950491,1.06972004743926,1.07083417687697,1.03517807014318,1.0625334937419,1.05810473340977,1.01118907542069,0.987966616746515,0.981601429437805,0.961415594102619,1.11000010364515,1.09866712787914,0.97986458490976,1.19079634095707,0.987283058169655,1.05406426501776,1.00939401725315,1.08926833381247,0.65062496467325,0.687695872960468,0.64018624991963,0.528334977798845,0.73311684252323,0.598054629321664,0,0.923922229843998,0.870878188179935,1.02679562033897,0.910941031725061,1.11927112771214,1.00179437858003,0.965434391344872,1.06941300209189,1.03937530355597,0.997710788577759,1.14723859589259,1.06354709324995,1.20444667532916,1.10794365073091,1.07504748473207,1.13535777418404,1.13179604283861,1.17052457717505,1.12325297405231,1.07591387394354,1.14787896986329,1.12537196488533,1.07173095512099,1.11805041569042
"Rousseau_Emile",1.14412042273594,1.12691148178454,1.07685817288599,1.07128026486125,1.09437271414566,1.06619890199342,1.09759461649686,1.1039915010152,0.992641577916662,1.13919612547478,1.07134033139835,1.0779954972908,1.02836785806896,1.08604112174395,1.02442168773406,1.02478227368221,1.12907802104277,0.947395748534692,1.06875261314306,1.01039365268391,0.980915152329564,0.972754766805226,1.04182591890479,0.893913670393854,0.924067214127635,1.03717899261975,1.06221709042768,0.931045040238276,1.02885326203053,1.02625039322196,0.897175379375603,0.998588011713094,1.02951753055835,1.04900180563631,1.01638564509438,0.831688441168231,1.05835823258545,0.83146086365091,1.08548473634094,0.804095333862226,1.11254177060112,1.06665134773795,1.04313753853924,1.08383465822035,0.985227121871345,0.949382421098611,1.01799673694488,1.06310800833387,1.11470040483628,1.01715498494852,0.907882264804046,1.15289185084491,1.04535738864412,1.03709464891097,0.842168939379119,1.03178742024321,0.829341195588533,0.816008961125322,1.0071777426313,1.10439575697985,1.00628021220414,0.810423900131853,1.01939353737651,0.930830763732646,0.954038890478822,0.990150552512928,1.0571387287833,1.02114439311244,1.02079324590713,1.08838607176507,1.02470517435445,1.01133688679958,1.13287304055561,0.941123216305075,1.00037691190498,1.15161059331505,0.944739976753483,1.08322310575034,1.09403005045654,1.04750719220148,1.05790813528318,1.00205337827784,1.12293781343381,0.923922229843998,0,0.536690999225243,0.967006832651881,0.628717160760684,0.98171337178177,0.874759692517101,1.00148765111015,0.984306034555976,0.901913938574484,0.737292379332944,1.00906652614582,0.998756124295357,1.04542582528201,1.0963281996939,0.977966514873568,0.934481320985931,1.04019491913496,0.958195078486543,0.960414692845895,0.942845733748836,1.0646165855876,1.07393177864215,0.981611017893766,1.09068024272849
"Rousseau_Julie",1.11013501607841,1.02133398910624,1.00590204598185,0.999178443453727,0.973475072281448,0.954079826057224,0.918836522557032,1.04363680973239,0.967804811998783,1.01933296186571,0.991668408703356,1.03202929671973,1.04888779362441,0.990190080513942,0.994410275571711,0.991014386044102,1.14267254271008,0.933889115844955,1.11861541524911,0.990800403906617,0.976673106273805,1.04790340295886,0.959796993115029,0.938468385816158,0.942407867827707,0.958847879412959,1.06691083688332,1.00996313679223,1.00101151811415,1.04445035516452,0.837882982301905,0.971056199983468,0.926150964639763,1.03467187490027,1.06377208985003,0.967285899467203,1.07781436126119,0.942975090070132,1.06339650860622,0.908846220063799,1.03212550882621,1.04319193174977,1.07806962228289,1.03194489096951,1.04845445983185,1.04661121616503,1.07835126303006,1.00033125606344,1.02456521607737,0.993399466029031,0.921326342494151,1.06685530725785,1.02042842447653,0.953499858820646,0.807396694285629,0.940812220315241,0.816492847229392,0.903541195901971,0.887885249896245,1.03595629052571,0.993433972888753,0.972447689319398,0.950129783384059,0.966364987666412,0.993230753869359,0.960427553322194,1.02193601267539,1.00980823087481,1.0683442862067,1.10164878403674,1.11454045324793,1.03194503703619,1.14116509510862,0.843099098712657,0.908068708777485,1.00576560804668,1.02322981585312,0.988918520806296,1.02022452536918,0.906442555253733,0.929466493172199,0.85625620055374,0.989096459126524,0.870878188179935,0.536690999225243,0,0.999819526989208,0.705950445451123,1.1109458223001,0.926329583477681,0.97208681711714,1.02620876411105,0.988422716062662,0.909653252437421,1.04185093149007,1.04509984864933,1.14877102249565,1.13221466573425,1.05536327883754,1.0579287134794,1.12317162043328,1.07016183896306,1.08496487707067,1.06495537036157,1.13622317312407,1.119742500212,1.07487056957376,1.14404552119329
"Rousseau_Reine",1.01253568370243,1.11623843858889,1.06907711704449,1.01933832694099,1.06276593073035,1.11278649161136,1.13250837219268,1.05407924286364,1.03563425073367,1.07042723508844,1.07581802262333,1.06357118618928,1.04008355179773,1.09766315027949,1.09960667294712,1.0622498567885,0.97016166945377,1.01915480141333,0.954231640838682,1.05803952433607,1.01609733109084,1.02683885073387,1.0112927656413,0.984041108614496,0.989909866615236,1.004092845472,0.976105616031805,0.95655825786997,0.973547687052923,0.968214764884933,0.985487557747167,0.910728790569136,0.970932649680646,1.01277788076626,0.986277162405409,0.96809897074211,0.920467419492245,0.989958120285624,1.01094169614755,1.00370845333815,1.01682664539973,1.07607356398758,1.04192125436549,1.09362058562283,0.951437333670544,0.954016792917768,0.987651033613093,1.04255701152664,1.04611898441651,1.05863432758088,1.01510949122344,1.02880236564084,1.02197381903028,1.04347743053394,1.08309986113689,1.09477474228103,1.06073016729612,1.00809166441319,0.990338957046363,1.00383605065132,1.04118931126486,1.01568206283228,1.06786326131448,1.04367788899269,0.974136746031952,0.991452275462041,0.942366743684124,0.958723124299868,0.983257321070892,1.03568598375932,0.935722630701765,1.04029532384131,0.968396312449144,1.04852203843574,1.01401975441828,1.05654066129085,0.941310150670455,1.04844296831447,0.963004595296199,1.03692651978848,1.06469027591494,1.0570449939872,1.03848434662503,1.02679562033897,0.967006832651881,0.999819526989208,0,0.980742060051943,0.966148028799488,1.02628557874425,1.01876816818947,1.02696311496471,1.03965713473714,1.01577752940834,1.02539812584027,1.01484106323189,0.980264133733126,0.968538961726593,0.9880202507086,0.986281603832429,0.971594007859373,0.996293403399818,0.956470644412661,1.02296592643445,0.970061396080716,0.976795705795384,0.993817293804955,0.970084246041947
"Rousseau_Reveries",1.03037154924893,1.0454479877646,1.09946367723404,1.07742437919459,1.08940169927945,1.043769519263,1.00575948336151,1.13210913949303,1.01416751721143,1.08413161807679,1.03186654469353,1.07795630256517,1.05365149683512,1.07074188378522,1.01220663269852,1.03904010828645,1.09235242489281,0.961252973362489,1.06470845006404,0.961724714699583,1.03658477470768,0.982498644897149,0.970735091892345,0.976562747073231,0.981546747068924,0.996874615371408,1.04933252906677,0.992522104444653,0.998603482766634,1.01163876472202,0.870034816435195,0.944417114723057,0.961963626027035,1.01987976504562,1.08686864697706,0.966751072358576,1.05617292557933,0.933300927144543,1.00824143513823,0.956358315393754,1.06335702869933,1.04897366834822,1.05856463501535,1.05656380278058,1.04786944934079,1.03283358939911,1.04112449313521,1.02333802110853,1.04515758705533,1.03904224874789,0.928817631416728,1.0078587608577,1.00350948126187,0.963922650894285,0.795848914562176,0.989276101903663,0.803661542836569,0.941561405030742,1.06431776426797,1.02821355157491,1.0301150758856,0.927618120746122,0.942360215579925,0.927209158582637,1.00315283589374,0.919213871234887,0.955475987274112,0.95611976629162,1.04717104533773,1.02895273079578,1.039963404848,1.01579091702089,1.07672295460483,0.988085929667095,1.02895385251812,0.99637533175734,1.02712311450926,1.04300219910938,1.01371695448024,0.971770099178677,0.995062164449673,1.00611018798343,1.00394456148994,0.910941031725061,0.628717160760684,0.705950445451123,0.980742060051943,0,1.01354846557997,0.958373900999298,1.03666580067283,0.982592150994742,0.951255702232189,0.944498013058184,1.07024372961173,0.99658454866692,1.09437186471893,1.08586328079487,1.01198169975905,1.01026132203795,1.06275071937456,1.02391629036549,1.0233776842787,1.00374218170268,1.0811668870482,1.03748558050042,1.01016756963911,1.08263478262239
"Sade_120",0.808037570357412,1.10102836194405,1.13157120843328,1.02443318502874,1.16320837682335,1.13558787596605,1.1846287087438,1.09755016442112,1.10450149353463,1.13821501556276,1.12964673345308,1.12106313619134,1.08337364379485,1.15510742142284,1.11850163657233,1.12608476866651,0.990240902503167,1.01582034476723,0.976781822927312,0.999759312020557,1.01883833674469,0.956927624137106,1.03222794985855,0.972144083295349,1.01509958423268,0.958071679139976,1.01364842547573,1.0086363916985,1.00975133886837,0.996045901915665,1.1040720056254,1.01922259308626,1.04505154973064,1.01295607741031,0.894827637450611,0.894108849075438,0.908229797794837,1.01913521359653,0.963403307033781,0.988805508918472,1.05120136725446,1.03282669586451,0.971000882133465,1.0467115696464,0.946365265544371,0.974879133095568,0.93585675320841,1.06740331519475,1.03895257014968,1.07162749474735,1.02469411862681,1.05261888133997,0.986332467953931,1.02439605654417,1.06584574268024,1.08063775902603,1.05544885487474,1.08194187995622,1.09513570439446,1.01686327449051,1.09110897336019,1.01988281056343,1.07364675837791,1.05494447716095,0.805618752347798,0.948372489276415,0.907714514951814,0.891242150777658,0.956625439604955,0.888597471549812,0.858473055813718,1.03919574958607,0.668614641350057,0.996948763108035,0.980130968466987,0.966031695200413,0.950478355650397,1.1265491200652,1.09632601603472,1.15401578378544,1.16327327633355,1.14014632961753,1.13663997262564,1.11927112771214,0.98171337178177,1.1109458223001,0.966148028799488,1.01354846557997,0,0.833919688995012,0.930652744974506,0.773653502509163,0.671481704538077,0.778468415214927,0.95644563244278,1.02461865451224,0.894352070782818,0.986709390482478,1.00266614533374,0.920073284377072,0.955323535028683,0.969703803697045,0.945043839193976,0.957189551186733,0.935549507120253,0.947127714427773,0.994225898841709,0.953744626134618
"Sade_Aline",0.997384657710187,1.04058258779261,1.04670880845485,1.06830245856902,1.06652695067767,1.04245147165697,1.01203393622531,1.059484997364,1.05590640935025,1.05050502543609,1.03263475154135,1.06794585933008,1.0981811504215,1.07019011942223,1.03586902391897,1.01617100086704,1.08629389902982,0.92050682072571,1.03690820781877,0.96273450617669,0.997842133030318,0.97404089856559,1.01869809809091,0.996258182161591,1.0290290952634,1.03034738864286,1.06205444364524,1.0208731772718,1.01387016587757,1.04775150734012,0.928315848513956,0.993959280259696,0.965945303184958,1.05868259048061,1.03367647516945,1.01295456937856,1.05946957478012,0.955253676708645,1.01471741863769,0.955019242407474,1.00109477043256,0.97212972730656,0.985518367707268,0.951765669145241,1.059680038419,1.02643408076333,1.03235232217071,1.03861736948834,1.04491199826891,1.00627294168063,0.98214857002485,1.01967297142708,0.994803457851383,0.993015020349936,0.983030673492404,1.0216005737965,0.979013056966466,0.94036533866076,1.04292781125778,1.04067357563311,0.986350088118711,0.972691753162606,1.02694562147066,0.996081912687142,0.96860655151312,0.970211000461372,0.961744410766048,0.942463316784563,1.02730846792128,0.994664162998475,1.00372130309624,1.01965561288007,1.03839049256097,0.955862483888255,0.990617481155296,1.03241004091641,1.02363630784779,1.06323925687309,1.04153872018174,1.05969107078604,1.03465905623702,1.03556665978577,1.02923998756929,1.00179437858003,0.874759692517101,0.926329583477681,1.02628557874425,0.958373900999298,0.833919688995012,0,0.641881586655487,0.660442103687975,0.589079830315063,0.718436844124466,0.993247891169292,1.03889709748679,1.04119402048554,1.06901695904282,1.00708526384063,0.980726604713253,1.05548244468019,0.976613838649623,1.0277120085822,1.01617931782149,1.06346127334488,1.02397979650105,1.0461530985112,1.07024773484967
"Sade_Crimes",1.06653011424819,0.910152049178404,0.967828743724329,0.964874646507976,0.981067786237664,0.968847473581536,0.89916344376437,0.937880631304235,0.975167661850468,0.943711114080383,0.936236999366446,0.94770704551268,1.02388264368428,0.971518735403884,0.98982615940615,0.947992306368906,1.113667573381,0.996775162263218,1.06090631019239,0.998481691202126,0.965528221218241,0.928004543898277,1.08101069539778,1.05090605588821,1.08901285812418,1.11272378941687,1.02427718873845,1.03736951221297,1.0063502592377,1.07691608501857,0.901527220585496,0.972507678585874,0.967720396955041,1.06689917039073,1.09186432365974,1.07958418561221,1.06658063182062,0.991674851257232,1.12029384278972,1.04367971450151,0.94209384850351,0.928807923227647,0.967761146957238,0.891809395662552,1.08357966260614,1.04237934412507,1.03905472664896,0.977842790803413,1.02849376607492,0.940017817079788,0.978061751505425,0.989344033545474,1.0737147535841,0.985442005782485,1.01634733355373,0.901225668041771,0.939616978141515,0.959794574902869,0.962579225184263,1.05745882584597,0.94438757663465,1.05057289051213,1.02148047647392,1.01173064732118,0.980546034966163,0.992844034737671,0.975346896786318,0.940099689008328,0.988505737602904,1.07964267446106,1.02825136564192,0.898635670797872,1.09197882551658,1.0141698023829,1.03695467748405,1.0467696517782,1.08063156776136,0.97857016350063,0.961727496644384,1.03793940678381,0.993202730135999,1.02766629000957,0.970501942620741,0.965434391344872,1.00148765111015,0.97208681711714,1.01876816818947,1.03666580067283,0.930652744974506,0.641881586655487,0,0.687663829230523,0.616098792660729,0.790524847190251,1.06943274677536,1.08141395243511,1.13282138095582,1.08261330887521,1.07268005584457,1.07410090121839,1.07278716356503,1.06863092495217,1.08931346074498,1.09316468880952,1.07368547765499,1.08214703209055,1.07767781234713,1.08927974320257
"Sade_Infortunes",0.896954131368842,1.02982069965373,1.03714549465356,1.07202165569748,1.10999174137561,1.02547016970481,1.02907122263532,1.04161688447675,1.04498707679107,1.06236913134223,1.05839922495094,1.06609874235208,1.11104968874145,1.09592750528817,1.05408388058879,1.04747912160284,1.03366697233033,0.882367122867955,1.01381501641105,0.951405882097964,1.0119187877157,0.972899369356941,1.0018955836147,1.02247813994499,1.06334369536635,1.00803317395418,1.04123337262313,1.02768297965197,1.01709003720596,1.05744696539188,0.995016472401453,1.01402926025826,0.989201962205668,1.03166321712893,0.999211888864075,1.03754651736761,1.02800288067347,0.999580293526719,0.957635568514503,1.00421769723891,0.983193124643091,0.969168966283884,0.943171332342889,0.926974512354377,1.06169110804312,1.03120286914597,1.0056044727805,1.034269903114,1.02131091378233,1.04656480996185,0.990611213021385,0.988547571035423,0.964428413691324,1.00365003985197,1.05946059914274,1.02602903020969,1.02232978793077,1.04388318356852,1.10264403525685,0.953373925337411,1.05750755642368,1.04925610423364,0.980195953200117,1.05002156156083,0.965298424452199,0.936391787621756,0.943175533024578,0.916304720023144,0.997554849558965,0.928650517389522,0.992378743061258,1.0389631412603,0.943645505938596,1.01626501861903,1.00487327608112,0.938996504430926,1.01917122984427,1.03946798241302,1.01196176703031,1.08248467860193,1.07687090927775,1.10399714185532,0.990737267139439,1.06941300209189,0.984306034555976,1.02620876411105,1.02696311496471,0.982592150994742,0.773653502509163,0.660442103687975,0.687663829230523,0,0.329731696439854,0.827045424293015,1.01076160971151,1.05924113345548,1.01248624641124,1.05586982741318,1.05253422980247,0.960734150322798,1.0427558660385,0.982422158755226,1.03176713941002,1.0331905975792,1.06020426978855,0.988870820327429,1.04738248900477,1.05048540830551
"Sade_Justine",0.912994172847668,1.00170715386537,1.00088380482281,1.05514296988264,1.07022466987214,1.02370293382428,1.01246731591453,1.02212657159001,1.04945626588486,1.04695093456411,1.038909066828,1.08411288486019,1.10697774129529,1.08833917567089,1.00818783689639,1.00854639464885,1.09476977516118,0.954244705962652,1.04394151945796,0.953941938580955,0.975572042128055,0.935106158006776,1.09771675449221,1.03255062358091,1.07344600087733,1.07144956698345,1.07324445168034,1.04507090562857,1.05697160751131,1.11834531638018,0.981867266446658,1.04630439236713,1.00391805987503,1.06773308076001,1.01127811250073,0.992147818398607,1.05973391061581,0.963384330875663,0.996755528392072,0.940902231692594,1.05722375258206,0.981111800643018,0.976164210274186,0.952667547851391,1.05705079272203,1.02493849154343,1.01010158503291,1.04044648718237,1.03574648961605,0.992358567739524,1.01607843936222,1.02461949758406,1.037260330216,1.03151576093199,0.991718573027249,0.972984318535281,0.940334415071757,0.993101613273506,1.10182128222509,1.03522128162444,1.00687280600164,0.976870657183908,1.00675396079827,0.956743800192551,0.882151383898122,0.931123513732802,0.964985632807657,0.921732682750976,1.00303388194782,0.977633413123084,1.03275573500101,0.991948732727767,0.91509494440732,0.997829285287896,1.00774290002287,1.02749966167471,1.04826267546544,1.07891961504182,1.08857125284881,1.09417694410225,1.08848164524671,1.10687552872473,1.05605308027047,1.03937530355597,0.901913938574484,0.988422716062662,1.03965713473714,0.951255702232189,0.671481704538077,0.589079830315063,0.616098792660729,0.329731696439854,0,0.605339984614677,0.994331865739465,1.04780928804766,1.05050951162608,1.0759286132447,1.05161951748673,0.97670217437326,1.07853026055994,0.982710648863157,1.03642667188828,1.03571888608456,1.09616437433341,1.00304063115219,1.0556326355088,1.08297093882962
"Sade_Philosophie",1.03708632235189,1.05829314752449,1.01179979224444,1.0260703295965,1.05598617841705,1.0453739490948,1.02001534524668,1.01935576438807,1.01829741882881,1.04745527735727,1.02629301400684,1.08317947013825,1.06194832430548,1.04337975057054,1.01464116518887,0.989751936407292,1.104295590692,1.00860699529101,1.04392009990705,1.03601151006523,0.985209741996985,1.04645525493219,1.11690401166294,0.974775718003333,1.02435065318515,1.05449426200232,1.08413065537685,0.969086613299489,1.0157688556886,1.09235497581908,0.918623247906577,1.03881812193056,0.947430145922347,1.07711752842848,1.00139552235861,0.926183546319144,1.06582038460763,0.887964649560666,1.09053457412854,0.865551494987529,1.05095388994019,1.03089696365062,1.0356663863038,1.04088311706568,0.977811212690861,0.949282138393465,1.01980441786688,1.09763242792853,1.14576551041259,1.01245152656765,0.970722380853945,1.14743720773265,1.04452411313866,1.01958075456885,0.928512669605933,1.04045648884111,0.944061680532023,0.914048195860466,1.03487136761216,1.10682378602479,1.02425035465446,0.902069468050749,1.07517453529568,0.961078475935733,0.886258565367412,0.977783163884518,1.04737444066371,1.00182776562508,1.03750976822836,1.09918085345903,1.07239012382574,1.05557049081654,0.924233772095289,0.930015495944196,0.945227820714352,1.14906101781188,1.0283117777379,1.11877004523556,1.14384598792596,1.08743944758849,1.07510754968016,0.979542935823219,1.16228490209522,0.997710788577759,0.737292379332944,0.909653252437421,1.01577752940834,0.944498013058184,0.778468415214927,0.718436844124466,0.790524847190251,0.827045424293015,0.605339984614677,0,0.970373987764618,1.00007344867072,1.0457105070895,1.03013927021496,0.964388905675268,0.936708210112527,1.0628798647649,0.935004194162407,0.994226011434339,0.959686623295814,1.06870413350242,1.04416268370109,0.977101756950402,1.0574739494917
"Voltaire_Amabed",1.01755595152945,1.08189465373166,1.08911149696724,1.04788591222044,1.08625883842795,1.08034014190912,1.07213019039149,1.06244746219683,1.08197152101941,1.08565585521394,1.13371630570531,1.11227778435449,1.08119252974271,1.11148252278529,1.01039161834626,1.05325894531779,0.991907008287023,0.985532373481794,1.0007182641893,1.05061037002605,1.05259318783281,1.0154672160759,1.03308347173345,0.988051220369294,0.981390681240573,0.910295295422179,1.06578724083929,0.976331811477873,1.03001886462658,1.05389795915975,1.10940287441231,1.10298205011447,1.06852955658361,1.03047023631435,0.932652102523082,0.919222499541054,1.00273237961849,0.925585377923216,1.01979465451177,0.915347758823037,1.06852613680833,1.02570556658465,1.00667138714905,1.03226624821973,0.895738223683633,0.94401393296603,0.968571249095466,1.00116521992634,1.02594877042854,0.970906605096594,1.05449583287036,1.10299353980752,0.9378034353425,1.01663033076915,1.0078117051865,1.07435447077568,1.06807345207225,0.989346751265678,1.10561569753841,1.03134292839567,0.928702194154553,0.923049983361059,1.06628041752339,0.974801973585563,0.974718069963324,1.06236168494183,1.08458021144233,1.07546826123934,1.07502776399855,0.986998734446938,0.957153769054965,1.07022451611786,0.932483684092383,0.917003650730656,0.90463288432778,1.04985309739074,0.95612356561963,1.15904351303481,1.18107963278683,1.11278649169923,1.13603881802812,1.0734009229289,1.18865008054501,1.14723859589259,1.00906652614582,1.04185093149007,1.02539812584027,1.07024372961173,0.95644563244278,0.993247891169292,1.06943274677536,1.01076160971151,0.994331865739465,0.970373987764618,0,0.969391678978296,0.769320338004078,0.972920079087874,0.931656054904649,0.80534440499861,0.896855195052397,0.813032167606999,0.87934098249392,0.82877936078015,0.828027132272292,0.877172786637074,0.952748351282797,0.915451386062038
